observ,barrio,calle,altura,institut,institu3,distanz,edpub,estserv,banco,totrob,mes,monat
288,Belgrano,Amenabar,a1100,0,0,9,0,0,0,0,4,April
161,Belgrano,Virrey Arredondo,a2400,0,0,7,0,0,0,0,4,April
290,Belgrano,Amenabar,a1300,0,0,9,0,0,0,0.25,4,April
163,Belgrano,Virrey Arredondo,a2600,0,0,9,0,0,0,0,4,April
156,Belgrano,Virrey Olaguer y,a2500,0,0,8,0,0,0,0,4,April
229,Belgrano,Cramer,a1200,0,0,9,0,0,0,0,4,April
162,Belgrano,Virrey Arredondo,a2500,0,0,8,0,0,0,0,4,April
153,Belgrano,Virrey Aviles,a2700,0,0,6,0,0,0,0,4,April
232,Belgrano,Cramer,a1500,0,0,6,0,0,0,0.25,4,April
155,Belgrano,Virrey Olaguer y,a2400,0,0,7,0,0,0,0,4,April
247,Belgrano,Vidal,a1500,0,0,5,0,0,0,0,4,April
266,Belgrano,Moldes,a1100,0,0,10,0,0,0,0,4,April
314,Belgrano,Ciudad de la Paz,a1500,0,0,7,0,0,0,0,4,April
246,Belgrano,Vidal,a1400,0,0,6,0,0,0,0,4,April
269,Belgrano,Moldes,a1400,0,0,7,0,0,0,1,4,April
270,Belgrano,Moldes,a1500,0,0,6,0,0,1,0,4,April
292,Belgrano,Amenabar,a1500,0,0,7,0,0,0,0,4,April
226,Belgrano,Cramer,a800,0,0,10,0,0,0,0,4,April
313,Belgrano,Ciudad de la Paz,a1400,0,0,7,0,0,0,0,4,April
291,Belgrano,Amenabar,a1400,0,0,8,0,0,0,0,4,April
154,Belgrano,Virrey Aviles,a2800,0,0,6,0,0,0,0.25,4,April
264,Belgrano,Moldes,a900,0,0,9,0,0,0,0,4,April
261,Belgrano,Moldes,a600,0,0,7,0,0,0,0,4,April
263,Belgrano,Moldes,a800,0,0,8,0,0,0,0,4,April
262,Belgrano,Moldes,a700,0,0,7,0,0,0,0,4,April
265,Belgrano,Moldes,a1000,0,0,10,0,0,0,0,4,April
335,Belgrano,Cabildo,a1300,0,0,7,0,0,0,0,4,April
337,Belgrano,Cabildo,a1500,0,0,6,0,0,0,0,4,April
336,Belgrano,Cabildo,a1400,0,0,6,0,1,0,0,4,April
334,Belgrano,Cabildo,a1200,0,0,7,0,0,0,0,4,April
199,Belgrano,Aguilar,a2600,0,0,9,0,0,0,0,4,April
285,Belgrano,Amenabar,a800,0,0,6,0,0,0,0,4,April
190,Belgrano,Cespedes,a2400,0,0,8,0,0,0,0,4,April
197,Belgrano,Aguilar,a2400,0,0,7,0,0,0,0,4,April
310,Belgrano,Ciudad de la Paz,a1100,0,0,8,0,0,0,0.25,4,April
286,Belgrano,Amenabar,a900,0,0,7,0,0,0,0,4,April
184,Belgrano,Zabala,a2400,0,0,6,0,0,0,0.25,4,April
223,Belgrano,Federico Lacroze,a2500,0,0,6,0,0,1,0,4,April
201,Belgrano,Palpa,a2400,0,0,7,0,0,0,0,4,April
202,Belgrano,Palpa,a2500,0,0,8,0,0,0,0,4,April
198,Belgrano,Aguilar,a2500,0,0,8,0,0,0,0,4,April
211,Belgrano,Teodoro Garcia,a2400,0,0,4,0,0,0,0,4,April
203,Belgrano,Palpa,a2600,0,0,9,0,0,0,0,4,April
287,Belgrano,Amenabar,a1000,0,0,8,0,0,0,0,4,April
192,Belgrano,Cespedes,as/nº (2600),0,0,10,0,0,0,0,4,April
306,Belgrano,Ciudad de la Paz,a700,0,0,5,0,0,0,0,4,April
224,Belgrano,Federico Lacroze,a2600,0,0,7,0,0,0,0,4,April
186,Belgrano,Zabala,a2600,0,0,8,0,0,0,0,4,April
222,Belgrano,Federico Lacroze,a2400,0,0,5,0,0,0,0,4,April
191,Belgrano,Cespedes,a2500,0,0,9,0,0,0,0,4,April
309,Belgrano,Ciudad de la Paz,a1000,0,0,7,0,0,0,0,4,April
284,Belgrano,Amenabar,a700,0,0,6,0,0,0,0,4,April
212,Belgrano,Teodoro Garcia,a2500,0,0,5,0,0,0,0,4,April
213,Belgrano,Teodoro Garcia,a2600,0,0,6,0,0,0,0,4,April
185,Belgrano,Zabala,a2500,0,0,7,0,0,0,0.25,4,April
307,Belgrano,Ciudad de la Paz,a800,0,0,5,0,0,0,0,4,April
308,Belgrano,Ciudad de la Paz,a900,0,0,6,0,0,0,0,4,April
333,Belgrano,Cabildo,a1100,0,0,6,0,0,1,1,4,April
332,Belgrano,Cabildo,a1000,0,0,5,0,0,1,0,4,April
331,Belgrano,Cabildo,a900,0,0,4,1,0,1,0,4,April
330,Belgrano,Cabildo,a800,0,0,4,0,0,1,0,4,April
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,4,April
221,Belgrano,Federico Lacroze,a2300,0,0,4,0,0,0,0,4,April
195,Belgrano,Aguilar,a2200,0,0,5,0,0,0,0,4,April
209,Belgrano,Teodoro Garcia,a2200,0,0,2,0,0,0,0,4,April
200,Belgrano,Palpa,a2300,0,0,6,0,0,0,0,4,April
395,Belgrano,O´Higgins,a1400,0,0,4,0,0,0,1,4,April
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,4,April
410,Belgrano,3 de Febrero,a1200,0,0,3,0,0,0,0,4,April
159,Belgrano,Virrey Arredondo,a2200,0,0,5,0,0,0,0,4,April
393,Belgrano,O´Higgins,a1100,0,0,5,0,0,0,0,4,April
394,Belgrano,O´Higgins,a1300,0,0,4,0,0,0,0,4,April
196,Belgrano,Aguilar,a2300,0,0,6,0,0,0,0,4,April
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,4,April
170,Belgrano,Virrey Loreto,a2200,0,0,5,0,0,0,0,4,April
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,4,April
409,Belgrano,3 de Febrero,a1100,0,0,3,0,0,0,0,4,April
171,Belgrano,Virrey Loreto,a2300,0,0,6,0,0,0,0,4,April
168,Belgrano,Virrey Loreto,a2000,0,0,3,1,0,0,0,4,April
193,Belgrano,Aguilar,a2000,0,0,3,0,0,0,0,4,April
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,4,April
183,Belgrano,Zabala,a2300,0,0,5,0,0,0,0,4,April
181,Belgrano,Zabala,a2100,0,0,3,0,0,0,0,4,April
167,Belgrano,Virrey Loreto,a1900,0,0,2,0,0,0,0,4,April
194,Belgrano,Aguilar,a2100,0,0,4,0,0,0,0,4,April
220,Belgrano,Federico Lacroze,a2200,0,0,3,0,0,0,0,4,April
396,Belgrano,O´Higgins,a1500,0,0,3,0,0,0,0,4,April
169,Belgrano,Virrey Loreto,a2100,0,0,4,0,0,0,0,4,April
182,Belgrano,Zabala,a2200,0,0,4,0,0,0,0,4,April
189,Belgrano,Cespedes,a2300,0,0,7,0,0,0,0,4,April
412,Belgrano,3 de Febrero,a1400,0,0,3,0,0,0,0,4,April
413,Belgrano,3 de Febrero,a1500,0,0,2,0,0,0,0,4,April
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,4,April
160,Belgrano,Virrey Arredondo,a2300,0,0,6,0,0,0,0,4,April
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,4,April
188,Belgrano,Cespedes,a2200,0,0,6,0,0,0,0,4,April
411,Belgrano,3 de Febrero,a1300,0,0,3,1,0,0,0,4,April
210,Belgrano,Teodoro Garcia,a2300,0,0,3,0,0,0,0,4,April
187,Belgrano,Cespedes,a2100,0,0,5,0,0,0,0,4,April
180,Belgrano,Zabala,a2000,0,0,2,0,0,0,0,4,April
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,4,April
427,Belgrano,11 de Septiembre,a1200,0,0,2,0,0,0,0,4,April
429,Belgrano,11 de Septiembre,a1400,0,0,2,1,0,0,0,4,April
428,Belgrano,11 de Septiembre,a1300,0,0,2,1,0,0,0,4,April
426,Belgrano,11 de Septiembre,a1100,0,0,2,0,0,0,1,4,April
430,Belgrano,11 de Septiembre,a1500,0,1,1,0,0,1,0,4,April
208,Belgrano,Teodoro Garcia,a2100,0,1,1,0,0,0,0.25,4,April
177,Belgrano,Zabala,a1700,0,0,2,0,0,0,0.25,4,April
445,Belgrano,Arribenos,a1500,0,0,2,0,0,0,0,4,April
206,Belgrano,Teodoro Garcia,a1900,0,0,2,1,0,0,0,4,April
179,Belgrano,Zabala,a1900,0,1,1,0,0,0,0,4,April
444,Belgrano,Arribenos,a1400,0,1,1,0,0,0,1,4,April
443,Belgrano,Arribenos,a1200,1,1,0,1,0,0,0.25,4,April
207,Belgrano,Teodoro Garcia,a2000,0,1,1,0,0,0,0.25,4,April
219,Belgrano,Federico Lacroze,a2100,0,0,3,0,0,0,0,4,April
217,Belgrano,Federico Lacroze,a1900,0,0,3,0,0,0,0,4,April
178,Belgrano,Zabala,a1800,0,1,1,0,0,0,0,4,April
449,Belgrano,Villanueva,a1300,0,0,2,1,0,0,0,4,April
218,Belgrano,Federico Lacroze,a2000,0,0,3,0,0,0,0,4,April
166,Belgrano,Virrey Loreto,a1800,0,0,2,0,0,0,0,4,April
448,Belgrano,Villanueva,a1200,0,0,2,0,0,0,0,4,April
165,Belgrano,Virrey Loreto,a1600,0,0,2,0,0,0,0,4,April
453,Belgrano,Luis Maria Campos,a1500,0,0,3,0,0,1,0.25,4,April
451,Belgrano,Luis Maria Campos,a1300,0,0,3,0,0,1,1.25,4,April
450,Belgrano,Luis Maria Campos,a1200,0,0,3,0,0,0,0,4,April
452,Belgrano,Luis Maria Campos,a1400,0,0,3,0,0,1,0.25,4,April
176,Belgrano,Zabala,a1600,0,0,3,0,0,0,0.25,4,April
214,Belgrano,Federico Lacroze,a1600,0,0,6,0,0,0,0,4,April
164,Belgrano,Virrey Loreto,a1500,0,0,3,0,0,0,0,4,April
456,Belgrano,Sdo.de la Indepen,a1300,0,0,4,0,0,0,0.25,4,April
460,Belgrano,Libertador,a5100,0,0,6,0,0,0,0,4,April
462,Belgrano,Libertador,a5300,0,0,5,0,1,0,0,4,April
457,Belgrano,Sdo.de la Indepen,a1400,0,0,4,0,0,0,0,4,April
175,Belgrano,Zabala,a1500,0,0,4,0,0,0,0,4,April
215,Belgrano,Federico Lacroze,a1700,0,0,5,0,0,0,0,4,April
455,Belgrano,Sdo.de la Indepen,a1200,0,0,4,0,0,0,1.25,4,April
204,Belgrano,Teodoro Garcia,a1700,0,0,4,0,0,0,0.25,4,April
216,Belgrano,Federico Lacroze,a1800,0,0,4,0,0,1,0,4,April
459,Belgrano,Migueletes,a1300,0,0,5,0,0,0,0,4,April
461,Belgrano,Libertador,a5200,0,0,5,0,0,0,0,4,April
205,Belgrano,Teodoro Garcia,a1800,0,0,3,0,0,0,0.25,4,April
458,Belgrano,Migueletes,a1200,0,0,5,0,0,0,0,4,April
489,V. Crespo,Serrano,a600,0,0,2,0,0,0,0,4,April
695,V. Crespo,Velasco,a800,0,1,1,0,0,0,0,4,April
465,V. Crespo,J. B. Justo,a2300,0,0,2,0,0,0,0,4,April
675,V. Crespo,Villaroel,a1000,0,0,4,0,0,0,0,4,April
464,V. Crespo,J. B. Justo,a2200,0,1,1,0,0,0,0,4,April
496,V. Crespo,Gurruchaga,a500,0,0,2,0,0,0,0,4,April
707,V. Crespo,Aguirre,a900,0,1,1,0,0,0,0,4,April
686,V. Crespo,Vera,a1000,0,0,3,0,0,0,0,4,April
488,V. Crespo,Serrano,a500,0,0,2,0,0,0,0,4,April
467,V. Crespo,J. B. Justo,a2500,0,0,4,0,1,0,0,4,April
466,V. Crespo,J. B. Justo,a2400,0,0,3,0,0,0,0,4,April
482,V. Crespo,Thames,a700,0,1,1,0,0,0,0,4,April
706,V. Crespo,Aguirre,a800,0,1,1,0,0,0,0,4,April
481,V. Crespo,Thames,a600,0,0,2,0,0,0,0,4,April
497,V. Crespo,Gurruchaga,a600,0,1,1,0,0,0,0,4,April
684,V. Crespo,Vera,a800,0,0,2,0,0,0,0,4,April
694,V. Crespo,Velasco,a700,0,1,1,0,0,0,0,4,April
498,V. Crespo,Gurruchaga,a700,1,1,0,0,0,0,0,4,April
697,V. Crespo,Velasco,a1000,0,0,2,0,0,0,0,4,April
705,V. Crespo,Aguirre,a700,1,1,0,0,0,0,0,4,April
708,V. Crespo,Aguirre,a1000,1,1,0,0,0,0,0,4,April
685,V. Crespo,Vera,a900,0,0,3,0,0,0,0,4,April
683,V. Crespo,Vera,a700,0,0,2,0,0,0,0,4,April
696,V. Crespo,Velasco,a900,0,0,2,0,0,0,0,4,April
480,V. Crespo,Thames,a500,0,0,3,0,0,0,0,4,April
490,V. Crespo,Serrano,a700,0,0,2,0,0,0,0,4,April
504,V. Crespo,Acevedo,a500,0,0,2,0,0,0,0,4,April
505,V. Crespo,Acevedo,a600,0,1,1,0,0,0,0,4,April
503,V. Crespo,Acevedo,a400,0,0,2,0,0,0,0,4,April
511,V. Crespo,Malabia,a500,0,0,3,0,0,0,0,4,April
703,V. Crespo,Aguirre,a500,0,0,2,0,0,0,0,4,April
681,V. Crespo,Vera,a500,0,0,3,0,0,0,0.25,4,April
516,V. Crespo,R. S. Ortiz,a300,0,0,3,0,0,0,0.5,4,April
517,V. Crespo,R. S. Ortiz,a400,0,0,4,0,0,0,0.25,4,April
704,V. Crespo,Aguirre,a600,0,1,1,0,0,0,0,4,April
692,V. Crespo,Velasco,a500,0,0,3,0,0,0,0,4,April
702,V. Crespo,Aguirre,a400,0,0,3,0,0,0,0,4,April
682,V. Crespo,Vera,a600,0,0,3,0,0,0,0,4,April
510,V. Crespo,Malabia,a400,0,0,2,0,0,0,0,4,April
518,V. Crespo,R. S. Ortiz,a500,0,0,3,0,0,0,0,4,April
680,V. Crespo,Vera,a400,0,0,4,0,0,0,0.25,4,April
512,V. Crespo,Malabia,a600,0,0,2,0,0,0,0,4,April
691,V. Crespo,Velasco,a400,0,0,4,0,0,0,0,4,April
693,V. Crespo,Velasco,a600,0,0,2,0,1,0,0,4,April
5,Belgrano,Congreso,a2400,0,0,2,0,0,0,0,4,April
260,Belgrano,Vidal,a2800,0,1,1,0,0,0,1,4,April
8,Belgrano,Congreso,a2700,0,1,1,0,0,0,0,4,April
283,Belgrano,Moldes,a2800,0,0,2,0,0,0,0,4,April
245,Belgrano,Cramer,a2800,0,0,2,0,0,0,0,4,April
9,Belgrano,Congreso,a2800,0,1,1,0,0,0,0,4,April
327,Belgrano,Ciudad de la Paz,a2800,0,0,2,0,0,0,0,4,April
7,Belgrano,Congreso,a2600,0,1,1,0,0,0,0,4,April
305,Belgrano,Amenabar,a2800,0,1,1,0,0,0,0,4,April
6,Belgrano,Congreso,a2500,0,1,1,0,0,0,0,4,April
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,0.5,4,April
15,Belgrano,Manuel Ugarte,a2400,0,0,3,0,0,0,0.5,4,April
16,Belgrano,Manuel Ugarte,a2500,0,0,2,0,0,0,1,4,April
19,Belgrano,Manuel Ugarte,a2800,0,0,2,0,0,0,0,4,April
18,Belgrano,Manuel Ugarte,a2700,0,0,2,0,0,0,0,4,April
17,Belgrano,Manuel Ugarte,a2600,0,0,2,0,0,0,0,4,April
68,Belgrano,Mendoza,a1800,0,0,4,0,0,0,0,4,April
436,Belgrano,11 de Septiembre,a2200,0,0,4,0,0,0,0,4,April
67,Belgrano,Mendoza,a1700,0,0,5,0,0,0,0,4,April
435,Belgrano,11 de Septiembre,a2100,0,0,5,1,0,0,0,4,April
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,4,April
437,Belgrano,Tunez,a2300,0,0,4,0,0,0,0,4,April
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0,4,April
79,Belgrano,Juramento,a1700,0,0,6,0,0,0,0,4,April
80,Belgrano,Juramento,a1800,0,0,5,0,0,0,0.25,4,April
403,Belgrano,O´Higgins,a2200,0,0,2,0,0,0,0.25,4,April
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,0.25,4,April
387,Belgrano,Arcos,a2200,0,1,1,0,0,0,0.25,4,April
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,4,April
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0.75,4,April
25,Belgrano,F.D.Roosevelt,a1900,0,0,4,0,0,0,0,4,April
26,Belgrano,F.D.Roosevelt,a2000,0,0,3,0,0,0,0,4,April
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0.25,4,April
3,Belgrano,Congreso,a2200,0,0,4,0,0,0,0,4,April
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0.25,4,April
27,Belgrano,F.D.Roosevelt,a2100,0,0,3,0,0,0,0.25,4,April
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,0,4,April
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,4,April
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0.75,4,April
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,4,April
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0.25,4,April
392,Belgrano,Arcos,a2700,0,0,4,0,0,0,0,4,April
408,Belgrano,O´Higgins,a2700,0,0,5,0,0,0,0,4,April
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0,4,April
407,Belgrano,O´Higgins,a2600,0,0,4,0,0,0,0,4,April
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0.25,4,April
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0.75,4,April
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0.25,4,April
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,4,April
29,Belgrano,F.D.Roosevelt,a2300,0,0,2,0,0,0,0,4,April
13,Belgrano,Manuel Ugarte,a2200,0,0,4,0,0,0,0,4,April
2,Belgrano,Congreso,a2100,0,0,5,0,0,0,0,4,April
4,Belgrano,Congreso,a2300,0,0,3,0,0,0,0,4,April
14,Belgrano,Manuel Ugarte,a2300,0,0,3,0,0,0,0.5,4,April
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,4,April
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,0,4,April
406,Belgrano,O´Higgins,a2500,0,0,3,0,0,0,0,4,April
405,Belgrano,O´Higgins,a2400,0,0,2,0,0,0,0,4,April
28,Belgrano,F.D.Roosevelt,a2200,0,0,3,0,0,0,0.25,4,April
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0.25,4,April
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0,4,April
12,Belgrano,Manuel Ugarte,a2100,0,0,4,0,0,0,0,4,April
404,Belgrano,O´Higgins,a2300,0,0,2,0,0,0,0,4,April
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,0,4,April
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0.25,4,April
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,0,4,April
10,Belgrano,Manuel Ugarte,a1900,0,0,5,0,0,0,0,4,April
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,1,4,April
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,4,April
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,1,4,April
389,Belgrano,Arcos,a2400,0,1,1,0,0,0,0.25,4,April
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0.5,4,April
390,Belgrano,Arcos,a2500,0,0,2,0,0,0,0.25,4,April
391,Belgrano,Arcos,a2600,0,0,3,0,0,0,1,4,April
1,Belgrano,Congreso,a2000,0,0,5,0,0,0,0,4,April
11,Belgrano,Manuel Ugarte,a2000,0,0,4,0,0,0,0,4,April
388,Belgrano,Arcos,a2300,1,1,0,0,0,0,0,4,April
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0.5,4,April
423,Belgrano,3 de Febrero,a2500,0,0,4,0,0,0,0,4,April
422,Belgrano,3 de Febrero,a2400,0,0,3,0,0,0,0,4,April
421,Belgrano,3 de Febrero,a2300,0,0,3,0,0,0,0,4,April
70,Belgrano,Mendoza,a2000,0,0,2,0,0,0,0.5,4,April
71,Belgrano,Mendoza,a2100,0,0,2,0,0,0,0.25,4,April
73,Belgrano,Mendoza,a2300,0,0,4,0,0,0,1.25,4,April
72,Belgrano,Mendoza,a2200,0,0,3,1,0,0,0.25,4,April
69,Belgrano,Mendoza,a1900,0,0,3,0,0,0,0.25,4,April
304,Belgrano,Amenabar,a2700,0,0,2,0,0,0,0,4,April
324,Belgrano,Ciudad de la Paz,a2500,1,1,0,0,0,0,1.75,4,April
23,Belgrano,Dr. P.I.Rivera,a2700,0,0,3,0,0,0,0.25,4,April
24,Belgrano,Dr. P.I.Rivera,a2800,0,0,3,0,0,0,0,4,April
258,Belgrano,Vidal,a2600,0,0,3,0,0,0,1,4,April
31,Belgrano,F.D.Roosevelt,a2500,0,1,1,0,0,0,1.25,4,April
22,Belgrano,Dr. P.I.Rivera,a2600,0,0,3,0,0,0,0.25,4,April
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0,4,April
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,0.5,4,April
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,0,4,April
325,Belgrano,Ciudad de la Paz,a2600,0,1,1,0,0,0,0.5,4,April
243,Belgrano,Cramer,a2600,0,0,4,0,0,0,0,4,April
303,Belgrano,Amenabar,a2600,0,0,3,0,0,0,0,4,April
323,Belgrano,Ciudad de la Paz,a2400,0,1,1,0,0,0,0.5,4,April
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,0.5,4,April
242,Belgrano,Cramer,a2500,0,0,3,0,0,0,0,4,April
21,Belgrano,Dr. P.I.Rivera,a2500,0,0,2,0,0,0,1.25,4,April
281,Belgrano,Moldes,a2600,0,0,2,0,0,0,0.25,4,April
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0,4,April
241,Belgrano,Cramer,a2400,0,0,3,0,0,0,0,4,April
259,Belgrano,Vidal,a2700,0,0,2,0,0,0,0,4,April
301,Belgrano,Amenabar,a2400,0,0,2,0,0,0,0.25,4,April
257,Belgrano,Vidal,a2500,0,0,2,0,0,0,0,4,April
20,Belgrano,Dr. P.I.Rivera,a2400,0,0,2,0,0,0,0.25,4,April
280,Belgrano,Moldes,a2500,0,1,1,0,0,0,0,4,April
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0,4,April
244,Belgrano,Cramer,a2700,0,0,3,0,0,0,0,4,April
30,Belgrano,F.D.Roosevelt,a2400,0,1,1,0,0,0,0.25,4,April
302,Belgrano,Amenabar,a2500,0,0,2,0,0,0,1,4,April
256,Belgrano,Vidal,a2400,0,0,2,0,0,0,0,4,April
282,Belgrano,Moldes,a2700,0,0,3,0,0,0,0.25,4,April
279,Belgrano,Moldes,a2400,1,1,0,0,0,0,0,4,April
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,4,April
326,Belgrano,Ciudad de la Paz,a2700,0,0,2,0,0,0,0.25,4,April
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,0,4,April
346,Belgrano,Cabildo,a2400,0,0,2,0,0,1,0,4,April
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,0.5,4,April
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,0.5,4,April
347,Belgrano,Cabildo,a2500,0,0,2,0,0,1,0,4,April
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,4,April
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,4,April
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,0.25,4,April
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0.25,4,April
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,4,April
239,Belgrano,Cramer,a2200,0,0,3,0,0,1,0,4,April
300,Belgrano,Amenabar,a2300,0,0,2,0,0,0,0.25,4,April
78,Belgrano,Mendoza,a2800,0,0,2,0,0,0,0.25,4,April
278,Belgrano,Moldes,a2300,0,1,1,0,0,0,0,4,April
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,4,April
298,Belgrano,Amenabar,a2100,0,0,3,0,0,0,0.5,4,April
77,Belgrano,Mendoza,a2700,0,0,2,0,0,0,0.25,4,April
76,Belgrano,Mendoza,a2600,0,0,3,0,0,0,0.5,4,April
238,Belgrano,Cramer,a2100,0,0,2,0,0,0,0,4,April
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,4,April
277,Belgrano,Moldes,a2200,0,0,2,0,0,0,0,4,April
75,Belgrano,Mendoza,a2500,0,0,4,0,0,0,0.75,4,April
299,Belgrano,Amenabar,a2200,0,0,3,0,0,0,0.5,4,April
253,Belgrano,Vidal,a2100,0,1,1,0,0,0,0.25,4,April
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,1,4,April
255,Belgrano,Vidal,a2300,0,0,2,0,0,0,0,4,April
254,Belgrano,Vidal,a2200,0,0,2,0,0,0,0.25,4,April
74,Belgrano,Mendoza,a2400,0,0,4,0,0,0,0.25,4,April
322,Belgrano,Ciudad de la Paz,a2300,0,0,2,0,0,0,1,4,April
240,Belgrano,Cramer,a2300,0,0,3,0,0,0,0,4,April
320,Belgrano,Ciudad de la Paz,a2100,0,0,4,0,0,1,0.5,4,April
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,4,April
321,Belgrano,Ciudad de la Paz,a2200,0,0,3,0,0,0,0.25,4,April
276,Belgrano,Moldes,a2100,0,0,2,0,0,0,0,4,April
66,Belgrano,Olazabal,a2800,0,0,3,0,0,1,0,4,April
345,Belgrano,Cabildo,a2300,0,0,3,0,0,1,0,4,April
344,Belgrano,Cabildo,a2200,0,0,4,0,0,1,0,4,April
341,Belgrano,Cabildo,a1900,0,0,5,0,0,1,1,4,April
340,Belgrano,Cabildo,a1800,0,0,6,0,0,1,0,4,April
88,Belgrano,Juramento,a2600,0,0,2,0,0,0,0,4,April
86,Belgrano,Juramento,a2400,0,0,4,0,0,0,0.25,4,April
89,Belgrano,Juramento,a2700,0,1,1,0,0,0,0,4,April
342,Belgrano,Cabildo,a2000,0,0,5,0,0,0,0,4,April
87,Belgrano,Juramento,a2500,0,0,3,0,0,1,0.25,4,April
90,Belgrano,Juramento,a2800,0,1,1,0,0,0,0,4,April
343,Belgrano,Cabildo,a2100,0,0,5,0,0,0,0,4,April
101,Belgrano,Echeverria,a2700,0,1,1,0,0,0,0,4,April
273,Belgrano,Moldes,a1800,0,0,3,0,0,0,0,4,April
136,Belgrano,Jose Hernandez,a2400,0,0,7,0,0,0,0,4,April
293,Belgrano,Amenabar,a1600,0,0,6,0,0,0,0.25,4,April
317,Belgrano,Ciudad de la Paz,a1800,0,0,5,0,0,0,0.25,4,April
329,Belgrano,Elcano,a2800,0,0,5,0,0,0,0,4,April
112,Belgrano,Mcal. A. J. de Su,a2600,0,0,3,0,0,0,0,4,April
100,Belgrano,Echeverria,a2600,0,0,2,0,0,0,0,4,April
124,Belgrano,La Pampa,a2500,0,0,5,0,0,0,0,4,April
236,Belgrano,Cramer,a1900,0,0,2,0,0,0,0,4,April
235,Belgrano,Cramer,a1800,0,0,3,0,0,0,0,4,April
125,Belgrano,La Pampa,a2600,0,0,4,0,0,0,0,4,April
319,Belgrano,Ciudad de la Paz,a2000,0,0,4,0,0,0,0.25,4,April
127,Belgrano,La Pampa,a2800,0,0,3,0,0,0,0,4,April
271,Belgrano,Moldes,a1600,0,0,5,0,1,0,0,4,April
123,Belgrano,La Pampa,a2400,0,0,6,0,0,0,0,4,April
111,Belgrano,Mcal. A. J. de Su,a2500,0,0,4,0,0,0,0.25,4,April
234,Belgrano,Cramer,a1650-1700,0,0,4,0,0,0,0,4,April
237,Belgrano,Cramer,a2000,0,0,2,0,0,0,0,4,April
